SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,2409 Noli Ln,Raleigh,NC,27610,104800,,,Wake,,30056,,16,,,Active,,,http://www.redfin.com/NC/RALEIGH/2409-NOLI-LN-27610/home/168669464,TMLS,2399891,N,Y,35.714909,-78.509716
MLS Listing,,Single Family Residential,716 Weathervane Dr,Durham,NC,27703,473900,3,2.5,Ravenstone,3128,10193,2006,16,152,46,Active,,,http://www.redfin.com/NC/Durham/716-Weathervane-Dr-27703/home/43597535,TMLS,2399886,N,Y,35.9687426,-78.7899212
MLS Listing,,Single Family Residential,268 Trailblazer Ln,Garner,NC,27529,422300,3,2.0,The Bluffs at Southfort,2042,31363,2018,16,207,33,Active,,,http://www.redfin.com/NC/Garner/268-Trailblazer-Ln-27529/home/146648028,TMLS,2399885,N,Y,35.5797288,-78.5734925
MLS Listing,,Single Family Residential,4696 Nc 39 Hwy,Henderson,NC,27537,89000,2,1.0,Vance,1444,9147,1975,16,62,,Active,,,http://www.redfin.com/NC/Henderson/4696-NC-39-27537/home/65395733,TMLS,2399874,N,Y,36.276484,-78.3689331
MLS Listing,,Single Family Residential,502 Sommerset Dr,Clayton,NC,27520,230000,3,2.0,South Plantation,1212,21780,2002,16,190,,Pre On-Market,,,http://www.redfin.com/NC/Clayton/502-Sommerset-Dr-27520/home/43740881,TMLS,2399871,N,Y,35.5331742,-78.5070909
MLS Listing,,Vacant Land,Anderson Ridge Anderson Ridge Rd,Mebane,NC,27302,155000,,,Mebane,,,,16,,33,Active,,,http://www.redfin.com/NC/Unknown/Anderson-Ridge-Anderson-Ridge-Rd-27302/home/175959851,Triad MLS,1036761,N,Y,36.281098,-79.232818
MLS Listing,,Single Family Residential,4911 Reigal Wood Rd,Durham,NC,27712,345000,3,2.0,Heritage Heights,1692,34848,1976,16,204,,Pre On-Market,August-22-2021 02:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/NC/Durham/4911-Reigal-Wood-Rd-27712/home/43578650,TMLS,2399865,N,Y,36.0793494,-78.9423548
MLS Listing,,Vacant Land,903 Dunleigh Dr,Burlington,NC,27215,150000,,,Wtrford East,,18615,,16,,73,Active,,,http://www.redfin.com/NC/Burlington/903-Dunleigh-Dr-27215/home/114973914,TMLS,2399864,N,Y,36.076177,-79.53084
MLS Listing,,Vacant Land,S Vance St,Sanford,NC,27330,12900,,,Chatham,,25351,,16,,,Active,,,http://www.redfin.com/NC/SANFORD/S-VANCE-ST-27330/home/145560402,TMLS,2399861,N,Y,35.472473,-79.181526
MLS Listing,,Single Family Residential,313 Highland Forest Dr Unit 16/WILLOW/C,Fuquay Varina,NC,27526,447250,4,3.0,Highland Forest,2340,7056,2021,16,191,69,Active,,,http://www.redfin.com/NC/Fuquay-Varina/313-Amber-Forest-Dr-27526/unit-16-WILLOW-C/home/175957802,TMLS,2399845,N,Y,35.5589129246802,-78.7989752169189
MLS Listing,,Single Family Residential,941 Herman Blue Ct,Burlington,NC,27217,130900,3,1.5,Ross Street,,,2005,16,,,Active,,,http://www.redfin.com/NC/Burlington/941-Herman-Blue-Ct-27217/home/114404153,Triad MLS,1037149,N,Y,36.1153363,-79.426235
MLS Listing,,Townhouse,2604 Vega Ct,Raleigh,NC,27615,250000,2,2.5,Wakefield,1325,2178,2002,16,189,186,Active,,,http://www.redfin.com/NC/Raleigh/2604-Vega-Ct-27614/home/41343634,TMLS,2399843,N,Y,35.9369825,-78.5615714
MLS Listing,,Single Family Residential,5205 Cypress Ln,Raleigh,NC,27609,399900,3,2.0,Woodglen,1743,10018,1977,16,229,,Active,,,http://www.redfin.com/NC/Raleigh/5205-Cypress-Ln-27609/home/41338530,TMLS,2399842,N,Y,35.8543424,-78.6108117
MLS Listing,,Single Family Residential,1116 Silent Brook Rd,Wake Forest,NC,27587,395000,4,2.5,Jones Dairy Farm,2565,16988,1993,16,154,,Pre On-Market,,,http://www.redfin.com/NC/Wake-Forest/1116-Silent-Brook-Rd-27587/home/41195141,TMLS,2399836,N,Y,35.9519623,-78.4681124
MLS Listing,,Single Family Residential,58 Fresco Dr,Zebulon,NC,27597,326900,4,2.5,Johnston,1850,19602,2021,16,177,25,Active,August-21-2021 10:00 AM,August-21-2021 12:00 PM,http://www.redfin.com/NC/Zebulon/58-Fresco-DR-27597/home/175957282,TMLS,2399831,N,Y,35.7272487326524,-78.2945342697144
MLS Listing,,Single Family Residential,1470 Nc Highway 87,Elon,NC,27244,279900,3,3.0,,,,1957,16,,,Active,,,http://www.redfin.com/NC/Elon/1470-NC-87-27244/home/114770346,Triad MLS,1037206,N,Y,36.1451125,-79.4985596
MLS Listing,,Single Family Residential,349 Liberty Star Rd,Wendell,NC,27591,589000,4,3.0,Wendell Falls,3023,8755,2017,16,195,95,Active,,,http://www.redfin.com/NC/Wendell/349-Liberty-Star-Rd-27591/home/112471100,TMLS,2399827,N,Y,35.7697452,-78.4311623
MLS Listing,,Single Family Residential,403 Yarmouth Rd,Raleigh,NC,27608,1399900,5,4.5,Budleigh,4599,11325,2005,16,304,,Active,,,http://www.redfin.com/NC/Raleigh/403-Yarmouth-Rd-27608/home/41293137,TMLS,2399819,N,Y,35.8183757,-78.6647607
MLS Listing,,Single Family Residential,709 W Academy St,Fuquay Varina,NC,27526,299900,3,1.5,Fleming,2052,19602,1961,16,146,,Active,,,http://www.redfin.com/NC/Fuquay-Varina/709-W-Academy-St-27526/home/41110352,TMLS,2399815,N,Y,35.5817377,-78.8157219
MLS Listing,,Vacant Land,301 Trinity,Elon,NC,27244-0000,60000,,,Alamance,,15681,,16,,,Active,,,http://www.redfin.com/NC/Elon/301-Trinity-Ct-27244/home/162779338,TMLS,2399806,N,Y,36.0866802,-79.5090795
MLS Listing,,Single Family Residential,1134 Ivy Ln,Cary,NC,27511,350000,3,1.5,Ivy Meadows,1599,12196,1972,16,219,,Active,,,http://www.redfin.com/NC/Cary/1134-Ivy-Ln-27511/home/41090126,TMLS,2399805,N,Y,35.7711064,-78.7581042
MLS Listing,,Single Family Residential,95 Sunrise Ridge Dr Unit Stonehaven,Willow Spring(s),NC,27592,498449,5,4.0,Summer Ridge,3647,,2021,16,137,60,Active,,,http://www.redfin.com/NC/Willow-Spring/95-Sunrise-Ridge-Dr-27592/unit-Stonehaven/home/175956085,TMLS,2399797,N,Y,35.5516015,-78.6499781
MLS Listing,,Condo/Co-op,4703 Blue Bird Ct Unit J,Raleigh,NC,27606,179900,2,1.5,Dutch Village,1076,,1968,16,167,200,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/4703-Blue-Bird-Ct-27606/unit-J/home/41357333,TMLS,2399794,N,Y,35.7813957,-78.7189753
MLS Listing,,Single Family Residential,512 Spring Hill Ln,Gibsonville,NC,27249,357990,3,2.5,Avondale,2238,15681,2021,16,160,22,Active,,,http://www.redfin.com/NC/Gibsonville/512-Spring-Hill-Ln-27249/home/175955432,TMLS,2399778,N,Y,36.0999428,-79.5298485
MLS Listing,,Single Family Residential,2960 Hallie Burnette Rd,Oxford,NC,27565,350000,3,2.5,Granville,2020,479160,1979,16,173,,Active,,,http://www.redfin.com/NC/Oxford/2960-Hallie-Burnette-Rd-27565/home/40954732,TMLS,2399777,N,Y,36.2968611,-78.6324485
MLS Listing,,Single Family Residential,200 Delano St,Dunn,NC,28334,169000,3,1.0,Brookwood,1130,20473,1965,16,150,,Pre On-Market,,,http://www.redfin.com/NC/Dunn/200-Delano-St-28334/home/130348002,TMLS,2399773,N,Y,35.3272531,-78.61937
MLS Listing,,Single Family Residential,108 Conagra Ct,Cary,NC,27519,849900,4,3.5,Preston Village,3812,15246,2000,16,223,62,Pre On-Market,,,http://www.redfin.com/NC/Cary/108-Conagra-Ct-27519/home/41242372,TMLS,2399754,N,Y,35.8079232,-78.8606689
MLS Listing,,Single Family Residential,1105 Sumter Point Way Lot 444,Knightdale,NC,27545,337348,4,2.5,Rutledge Landing,1796,8015,2021,16,188,12,Active,,,http://www.redfin.com/NC/Knightdale/1105-Sumter-Point-WAY-27545/unit-444/home/175954062,TMLS,2399751,N,Y,35.7528148268318,-78.4649528254395
MLS Listing,,Vacant Land,0000 Bill Avery Rd,Coats,NC,27501,99900,,,Harnett,,534481,,16,,,Active,,,http://www.redfin.com/NC/Coats/0000-Bill-Avery-RD-27501/home/175953751,TMLS,2399744,N,Y,35.4968,-78.7043
MLS Listing,,Single Family Residential,4934 Barbecue Church Rd,Sanford,NC,27332,229900,3,2.5,Harnett,1405,23958,2021,16,164,,Active,,,http://www.redfin.com/NC/Sanford/4934-Barbecue-Church-Rd-27332/home/175953467,TMLS,2399741,N,Y,35.3773424,-79.1063321
MLS Listing,,Single Family Residential,407 S Montreal Ct,Cary,NC,27511,395000,3,2.0,Iron Gate,1484,14374,1974,16,266,,Pre On-Market,,,http://www.redfin.com/NC/Cary/407-S-Montreal-Ct-27511/home/41119870,TMLS,2399738,N,Y,35.7839256,-78.7651651
MLS Listing,,Single Family Residential,824 S Raleigh St,Angier,NC,27501,305000,2,2.0,Harnett,1700,18295,1960,16,179,,Active,,,http://www.redfin.com/NC/Angier/824-S-Raleigh-St-27501/home/130158067,TMLS,2399733,N,Y,35.4953995,-78.7395172
MLS Listing,,Single Family Residential,2100 Hamrick Dr,Raleigh,NC,27615,445000,4,2.5,Stonehenge,1968,14374,1985,16,226,,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/2100-Hamrick-Dr-27615/home/41150474,TMLS,2399721,N,Y,35.8957862,-78.6758171
MLS Listing,,Single Family Residential,2002 Kelly Glen Dr,Apex,NC,27502,399000,4,2.5,Kelly Glen,1654,13939,2000,16,241,23,Active,,,http://www.redfin.com/NC/Apex/2002-Kelly-Glen-Dr-27502/home/41217782,TMLS,2399717,N,Y,35.72417,-78.8887503
MLS Listing,,Single Family Residential,1224 Barnford Mill Rd,Wake Forest,NC,27587,419900,3,2.5,The Meadows,2531,8276,2010,16,166,40,Active,August-22-2021 02:00 PM,August-22-2021 04:00 PM,http://www.redfin.com/NC/Wake-Forest/1224-Barnford-Mill-Rd-27587/home/41333608,TMLS,2399712,N,Y,35.9983648,-78.5018088
MLS Listing,,Single Family Residential,1405 Sky Vista Way,Raleigh,NC,27613,2495000,5,7.0,Wake,6305,44866,2021,16,396,125,Active,,,http://www.redfin.com/NC/Raleigh/1405-Sky-Vista-Way-27613/home/168663864,TMLS,2399710,N,Y,35.9574033,-78.6889042
MLS Listing,,Single Family Residential,151 Mamie Rd,Benson,NC,27504,254900,3,2.0,To Be Added,1361,45738,2021,16,187,,Active,,,http://www.redfin.com/NC/Benson/151-Mamie-Rd-27504/home/175952468,TMLS,2399708,N,Y,35.3096024,-78.4977905
MLS Listing,,Single Family Residential,75 Polo Dr,Franklinton,NC,27525,335000,3,2.0,Saddlebrook,1510,41382,2001,16,222,,Pre On-Market,,,http://www.redfin.com/NC/Franklinton/75-Polo-Dr-27525/home/44299974,TMLS,2399702,N,Y,36.0944452,-78.52957
MLS Listing,,Single Family Residential,3117 Golden Nugget Dr,Clayton,NC,27520-8052,845000,3,2.5,Golden Plantation,2236,361243,1995,16,378,,Pre On-Market,,,http://www.redfin.com/NC/Clayton/3117-Golden-Nugget-Dr-27520/home/109594160,TMLS,2399697,N,Y,35.6704167,-78.5255095
MLS Listing,,Vacant Land,126 Harvest Ln,Pittsboro,NC,27312,324900,,,The Hamptons,,47916,,16,,,Active,,,http://www.redfin.com/NC/Pittsboro/126-Harvest-Ln-27312/home/41390176,TMLS,2399689,N,Y,35.7800752,-79.0954764
MLS Listing,,Single Family Residential,128 Harpers Landing Rd,Garner,NC,27526,437553,4,2.0,Wake,2074,9016,2021,16,211,47,Active,,,http://www.redfin.com/NC/Garner/112-Harpers-Landing-Rd-27529/home/175262297,TMLS,2399688,N,Y,35.657654,-78.589775
MLS Listing,,Single Family Residential,7712 Dover Hills Dr,Wake Forest,NC,27587,900000,3,4.5,Camberly,3984,30492,2021,16,226,137,Active,,,http://www.redfin.com/NC/Wake-Forest/7712-Dover-Hills-Dr-27587/home/168671491,TMLS,2399686,N,Y,35.9905052,-78.5724533
MLS Listing,,Single Family Residential,4691 Bizzell Grove Church Rd,Princeton,NC,27569,214900,3,2.0,Johnston,2160,38071,1964,16,99,,Active,,,http://www.redfin.com/NC/Princeton/4691-Bizzell-Grove-Church-Rd-27569/home/43721373,TMLS,2399683,N,Y,35.4970008,-78.1987222
MLS Listing,,Single Family Residential,1104 Sumter Point Way Lot 434,Knightdale,NC,27545,348909,4,2.5,Rutledge Landing,1806,6664,2021,17,193,12,Active,,,http://www.redfin.com/NC/Knightdale/1104-Sumter-Point-WAY-27545/unit-434/home/175947805,TMLS,2399679,N,Y,35.7527103435283,-78.4654678095703
MLS Listing,,Single Family Residential,1109 Sumter Point Way Lot 443,Knightdale,NC,27545,367011,3,2.5,Rutledge Landing,2223,6534,2021,17,165,12,Active,,,http://www.redfin.com/NC/Knightdale/1109-Sumter-Point-WAY-27545/unit-443/home/175947775,TMLS,2399678,N,Y,35.7527277574218,-78.4648884524231
MLS Listing,,Single Family Residential,478 Tralee Dr,Smithfield,NC,27577,260000,3,2.5,Tralee,1550,10454,2004,17,168,69,Pre On-Market,,,http://www.redfin.com/NC/Smithfield/478-Tralee-Dr-27577/home/43731875,TMLS,2399676,N,Y,35.5644373,-78.3659342
MLS Listing,,Vacant Land,417 Todd St,Durham,NC,27704,55000,,,Mill Grove Park,,13939,,17,,,Active,,,http://www.redfin.com/NC/Durham/417-Todd-St-27704/home/43570268,TMLS,2399664,N,Y,36.052377,-78.898465
MLS Listing,,Mobile/Manufactured Home,9101 Dorchester Ln,Willow Spring(s),NC,27592-7504,205000,3,2.0,Wimberly Place,1944,31798,1998,17,105,,Active,,,http://www.redfin.com/NC/Willow-Spring/9101-Dorchester-Ln-27592/home/41234096,TMLS,2399662,N,Y,35.5324948,-78.7041063
MLS Listing,,Single Family Residential,1021 Water Plant Rd,Zebulon,NC,27597,625000,3,2.0,River Ridge,3079,267894,1995,17,203,,Active,,,http://www.redfin.com/NC/Zebulon/1021-Water-Plant-Rd-27597/home/41168315,TMLS,2399661,N,Y,35.826344,-78.3430952
MLS Listing,,Vacant Land,Fox Hollow Dr,Clayton,NC,27527,154900,,,Fox Hollow,,130680,,17,,,Active,,,http://www.redfin.com/NC/CLAYTON/FOX-HOLLOW-DR-27527/home/146832093,TMLS,2399655,N,Y,35.641586,-78.404607
MLS Listing,,Vacant Land,1428 Sagamore Dr,Louisburg,NC,27549,14900,,,Lake Royale,,14810,,17,,,Active,,,http://www.redfin.com/NC/Louisburg/1428-Sagamore-Dr-27549/home/164817949,TMLS,2399653,N,Y,35.9782988,-78.1971857
MLS Listing,,Single Family Residential,3632 Shrewsbury St,Durham,NC,27701,505000,3,2.5,Hope Valley North,2334,12196,2021,17,216,,Active,,,http://www.redfin.com/NC/Durham/3632-Shrewsbury-St-27707/home/43535777,TMLS,2399650,N,Y,35.954966,-78.945922
MLS Listing,,Single Family Residential,273 Plantation Dr,Youngsville,NC,27569,650000,5,3.0,Winston Ridge,3162,10890,2008,17,206,60,Pre On-Market,,,http://www.redfin.com/NC/Youngsville/273-Plantation-Dr-27596/home/44303204,TMLS,2399644,N,Y,36.0474576,-78.5029771
MLS Listing,,Vacant Land,80 Bay St,Fuquay Varina,NC,27526,45000,,,Captains Landing,,20908,,17,,,Active,,,http://www.redfin.com/NC/Fuquay-Varina/80-Bay-St-27526/home/130482231,TMLS,2399642,N,Y,35.4883825,-78.9514136
MLS Listing,,Vacant Land,3445 Rosinburg Rd,Zebulon,NC,27597,140000,,,Wake,,152024,,17,,,Active,,,http://www.redfin.com/NC/Zebulon/3445-Rosinburg-Rd-27597/home/163223188,TMLS,2399637,N,Y,35.871986,-78.304731
MLS Listing,,Vacant Land,116 Tishomingo Dr,Louisburg,NC,27549,97000,,,Lake Royale,,12196,,17,,,Active,,,http://www.redfin.com/NC/Louisburg/116-Tishomingo-Dr-27549/home/44286457,TMLS,2399633,N,Y,35.9864017,-78.2118989
MLS Listing,,Townhouse,232 Shingle Oak Rd,Wake Forest,NC,27587,345875,3,2.5,Wake,2312,2613,2021,17,150,145,Active,,,http://www.redfin.com/NC/Wake-Forest/232-E-Oak-Ave-27587/home/175943385,TMLS,2399635,N,Y,35.9569531757184,-78.4560716711726
MLS Listing,,Single Family Residential,23 Cloudview Ct Lot 153,Pittsboro,NC,27312,615390,5,4.0,The Parks at Meadowview,3624,21344,2021,17,170,130,Active,,,http://www.redfin.com/NC/Pittsboro/23-Cloudview-Ct-27312/unit-153/home/175943213,TMLS,2399632,N,Y,35.7800913,-79.2254667
MLS Listing,,Single Family Residential,6500 Valley Estates Dr,Raleigh,NC,27612,499000,3,2.5,Valley Estates,2128,13939,1981,17,234,,Active,,,http://www.redfin.com/NC/Raleigh/6500-Valley-Estates-Dr-27612/home/41134277,TMLS,2399625,N,Y,35.8701283,-78.6771686
MLS Listing,,Vacant Land,3692 AND 3700 Eaton Dr,Kittrell,NC,27544,1100000,,,Farms,,4138200,,17,,,Active,,,http://www.redfin.com/NC/Kittrell/3700-Eaton-Rd-27544/home/40960392,TMLS,2399621,N,Y,36.2195617,-78.5607063
MLS Listing,,Single Family Residential,2604 Chelmsford Ct,Cary,NC,27518,3850000,6,9.5,Birklands,11771,147668,2008,17,327,150,Active,,,http://www.redfin.com/NC/Cary/2604-Chelmsford-Ct-27518/home/41300997,TMLS,2399620,N,Y,35.7152849,-78.7673118
MLS Listing,,Vacant Land,401 Motorcycle Rd,Clayton,NC,27527,495000,,,Johnston,,446925,,17,,,Active,,,http://www.redfin.com/NC/Clayton/401-Motorcycle-Rd-27527/home/44538789,TMLS,2399598,N,Y,35.6526661,-78.3685588
MLS Listing,,Single Family Residential,415 Caswell St,Smithfield,NC,27577,209900,3,2.0,Johnston,1242,6316,1920,17,169,,Active,,,http://www.redfin.com/NC/Smithfield/415-Caswell-St-27577/home/43740451,TMLS,2399591,N,Y,35.5126402,-78.3417076
MLS Listing,,Single Family Residential,201 Overbrook Ter,Burlington,NC,27215,219900,3,2.0,Woodland Heights,,,1955,17,,,Active,,,http://www.redfin.com/NC/Burlington/201-Overbrook-Ter-27215/home/114318801,Triad MLS,1036984,N,Y,36.0818665,-79.4574018
MLS Listing,,Vacant Land,608 Dogwood Rd,Holly Springs,NC,27540,215000,,,Wake,,65340,,17,,,Active,,,http://www.redfin.com/NC/Holly-Springs/608-Dogwood-Rd-27540/home/41094986,TMLS,2399582,N,Y,35.647784,-78.8155449
MLS Listing,,Single Family Residential,1323 Crabapple Ln,Raleigh,NC,27607,725000,4,2.0,Ridgewood,1709,11325,1956,17,424,,Active,,,http://www.redfin.com/NC/Raleigh/1323-Crabapple-Ln-27607/home/41068362,TMLS,2399507,N,Y,35.8048159,-78.6860305
MLS Listing,,Vacant Land,605 Dogwood Rd,Holly Springs,NC,27540,375000,,,Wake,,163785,,17,,,Active,,,http://www.redfin.com/NC/Holly-Springs/605-Dogwood-Rd-27540/home/44551094,TMLS,2399575,N,Y,35.648162,-78.816663
MLS Listing,,Single Family Residential,3213 Ruffin St,Raleigh,NC,27607,860000,4,2.5,University Park,3071,11761,1989,17,280,,Active,,,http://www.redfin.com/NC/Raleigh/3213-Ruffin-St-27607/home/41178765,TMLS,2399578,N,Y,35.7962191,-78.6805482
MLS Listing,,Single Family Residential,1206 Ellis Rd,Durham,NC,27703,260000,3,2.0,Durham,1674,15158,1947,17,155,,Active,,,http://www.redfin.com/NC/Durham/1206-Ellis-Rd-27703/home/43561098,TMLS,2399568,N,Y,35.9574572,-78.8733176
MLS Listing,,Single Family Residential,1444 White Opal Dr,Knightdale,NC,27545-7555,473000,4,3.5,Rockbridge,3750,13068,2008,17,126,42,Active,,,http://www.redfin.com/NC/Knightdale/1444-White-Opal-Dr-27545/home/41318315,TMLS,2399565,N,Y,35.7443727,-78.4571886
MLS Listing,,Single Family Residential,1026 Bradburn Dr,Durham,NC,27713,885000,3,3.5,Durham,3403,7187,2022,17,260,115,Active,,,http://www.redfin.com/NC/Durham/1026-Bradburn-Dr-27713/home/169618280,TMLS,2399561,N,Y,35.881241,-78.95725
MLS Listing,,Single Family Residential,275 Sunrise Ridge Dr #6,Willow Spring(s),NC,27592,400438,3,2.5,Summer Ridge,2413,30056,2021,17,166,60,Active,,,http://www.redfin.com/NC/Unknown/275-Sunrise-Ridge-Dr-27592/unit-6/home/175939078,TMLS,2399559,N,Y,35.5525372935997,-78.6505995767212
MLS Listing,,Vacant Land,2244 Bowers Store Rd,Siler City,NC,27344,336000,,,Chatham,,914760,,17,,,Active,,,http://www.redfin.com/NC/Siler-City/2244-Bowers-Store-Rd-27344/home/175938903,TMLS,2399555,N,Y,35.7587114,-79.322019
MLS Listing,,Condo/Co-op,4709 Edwards Mill Rd Unit E,Raleigh,NC,27612-4443,229900,3,2.0,Martinique Condos,1537,,1972,17,150,329,Pre On-Market,,,http://www.redfin.com/NC/Raleigh/4709-Edwards-Mill-Rd-27612/unit-E/home/175938868,TMLS,2399553,N,Y,35.8392863,-78.6866466
MLS Listing,,Single Family Residential,1007 Goldmist Ln,Durham,NC,27713,299000,3,2.5,Copper Creek,1680,4356,2001,17,178,42,Pre On-Market,,,http://www.redfin.com/NC/Durham/1007-Goldmist-Ln-27713/home/43590846,TMLS,2399551,N,Y,35.9151554,-78.9077173
MLS Listing,,Single Family Residential,2110 Southgate St,Durham,NC,27703,346000,3,2.5,Old East Durham,1516,9147,2021,17,228,,Active,,,http://www.redfin.com/NC/Durham/2110-Southgate-St-27703/home/43527822,TMLS,2399550,N,Y,35.9901999,-78.8754544
MLS Listing,,Single Family Residential,4008 Peachtree Town Ln,Knightdale,NC,27545,475000,5,3.5,Princeton Manor,2956,6969,2013,17,161,40,Active,August-21-2021 12:00 PM,August-21-2021 04:00 PM,http://www.redfin.com/NC/Knightdale/4008-Peachtree-Town-Ln-27545/home/45107510,TMLS,2399545,N,Y,35.7761779,-78.5338522
MLS Listing,,Single Family Residential,142 Hatchet Cv,Louisburg,NC,27549,330000,3,2.0,Lake Royale,1853,16988,2021,17,178,82,Active,,,http://www.redfin.com/NC/Louisburg/142-Hatchet-Cv-27549/home/164816534,TMLS,2399543,N,Y,35.959837,-78.1846864
MLS Listing,,Vacant Land,160-163 Shaman Dr,Louisburg,NC,27549,45000,,,Lake Royale,,71307,,17,,,Active,,,http://www.redfin.com/NC/Louisburg/160-Shaman-Dr-27549/home/148024931,TMLS,2399534,N,Y,35.9652833,-78.1850917
MLS Listing,,Condo/Co-op,6020 Winterpointe Ln #202,Raleigh,NC,27606,232900,3,2.0,Sunpointe,1385,,1985,17,168,356,Active,,,http://www.redfin.com/NC/Raleigh/6020-Winterpointe-Ln-27606/unit-202/home/41161484,TMLS,2399533,N,Y,35.7765207,-78.7423292
MLS Listing,,Single Family Residential,906 Atticus Way,Durham,NC,27703,456900,2,2.0,Durham,1667,4617,2019,17,274,241,Active,,,http://www.redfin.com/NC/Durham/906-Atticus-Way-27703/home/147232862,TMLS,2399529,N,Y,35.902821,-78.828449
MLS Listing,,Single Family Residential,435 Jacobs Trl,Burlington,NC,27217,750000,3,2.5,Caswell,2805,1933628,2018,17,267,,Active,,,http://www.redfin.com/NC/Green-Level/435-Jacobs-Trl-27217/home/167947220,TMLS,2399528,N,Y,36.2519665,-79.3772953
MLS Listing,,Single Family Residential,4005 Mackenzie Dr,Haw River,NC,27258,349900,3,2.5,Red Oak Acres,,,2016,17,,,Active,August-22-2021 01:00 PM,August-22-2021 03:00 PM,http://www.redfin.com/NC/Haw-River/4005-MacKenzie-Dr-27258/home/114623410,Triad MLS,1036859,N,Y,36.010879,-79.31194
MLS Listing,,Single Family Residential,4729 Shady Greens Dr,Fuquay Varina,NC,27526,669000,4,3.5,Crooked Creek,4018,31363,1994,17,167,42,Pre On-Market,,,http://www.redfin.com/NC/Fuquay-Varina/4729-Shady-Greens-Dr-27526/home/41202521,TMLS,2399524,N,Y,35.6334337,-78.7397829
MLS Listing,,Single Family Residential,610 N Frazier Rd,Mebane,NC,27302,225000,3,1.5,Orange,1409,60548,1968,17,160,,Active,,,http://www.redfin.com/NC/Mebane/610-N-Frazier-Rd-27302/home/44397514,TMLS,2399522,N,Y,36.0911251,-79.2150006
MLS Listing,,Townhouse,2262 Plum Frost Dr,Raleigh,NC,27603,235000,2,2.5,Villages of Tryon,1142,1306,2001,17,206,141,Active,,,http://www.redfin.com/NC/Raleigh/2262-Plum-Frost-Dr-27603/home/41257539,TMLS,2399515,N,Y,35.744596,-78.671956
MLS Listing,,Vacant Land,106 White Oak Dr,Louisburg,NC,27549,29400,,,Lake Royale,,6098,,17,,,Active,,,http://www.redfin.com/NC/Louisburg/106-White-Oak-Cir-27549/home/44289037,TMLS,2399512,N,Y,36.0083349,-78.37149
MLS Listing,,Single Family Residential,3006 Pump Station Ln,Durham,NC,27712,649900,3,4.0,Durham,2694,102714,1967,17,241,,Active,,,http://www.redfin.com/NC/Durham/3006-Pump-Station-Ln-27712/home/43573902,TMLS,2395471,N,Y,36.0581343,-78.9534174
MLS Listing,,Single Family Residential,3015 Nc 86,Hillsborough,NC,27278,238500,5,2.5,Kennedy,2278,44866,1992,17,105,,Active,,,http://www.redfin.com/NC/Hillsborough/3015-NC-86-27278/home/44401003,TMLS,2399504,N,Y,36.1344737,-79.119329
MLS Listing,,Mobile/Manufactured Home,200 Korea St,Franklinton,NC,27525,500000,3,2.0,Franklin,1586,636847,1995,17,315,,Active,,,http://www.redfin.com/NC/Franklinton/200-Korea-St-27525/home/44301632,TMLS,2399494,N,Y,36.1090986,-78.4470695
